pair_id,piece_id,split,context_section,target_section,context_ntokens,target_ntokens,compound_ks,sim_bucket
313,49,train,00049_s3_C_25-32,00049_s2_A_17-24,75,89,0.668181,sim:mid
314,49,train,00049_s3_C_25-32,00049_s4_D_33-40,75,83,0.636751,sim:mid
315,49,train,00049_s3_C_25-32,00049_s5_E_41-50,75,117,0.853476,sim:high
316,49,train,00049_s4_D_33-40,00049_s0_A_1-8,83,93,0.648011,sim:mid
317,49,train,00049_s4_D_33-40,00049_s1_B_9-16,83,56,0.579678,sim:low
318,49,train,00049_s4_D_33-40,00049_s2_A_17-24,83,89,0.630098,sim:mid
319,49,train,00049_s4_D_33-40,00049_s3_C_25-32,83,75,0.636751,sim:mid
320,49,train,00049_s4_D_33-40,00049_s5_E_41-50,83,117,0.618063,sim:mid
321,49,train,00049_s5_E_41-50,00049_s0_A_1-8,117,93,0.636282,sim:mid
322,49,train,00049_s5_E_41-50,00049_s1_B_9-16,117,56,0.813907,sim:high
323,49,train,00049_s5_E_41-50,00049_s2_A_17-24,117,89,0.648308,sim:mid
324,49,train,00049_s5_E_41-50,00049_s3_C_25-32,117,75,0.853476,sim:high
325,49,train,00049_s5_E_41-50,00049_s4_D_33-40,117,83,0.618063,sim:mid
326,50,val,00050_s0_A_5-12,00050_s1_A_13-24,120,154,0.956231,sim:high
327,50,val,00050_s0_A_5-12,00050_s2_A_25-32,120,114,0.977497,sim:high
328,50,val,00050_s0_A_5-12,00050_s3_A_33-40,120,114,0.972867,sim:high
329,50,val,00050_s0_A_5-12,00050_s4_B_41-48,120,34,0.462205,sim:low
330,50,val,00050_s0_A_5-12,00050_s5_C_49-64,120,159,0.58551,sim:low
331,50,val,00050_s1_A_13-24,00050_s0_A_5-12,154,120,0.956231,sim:high
332,50,val,00050_s1_A_13-24,00050_s2_A_25-32,154,114,0.962024,sim:high
333,50,val,00050_s1_A_13-24,00050_s3_A_33-40,154,114,0.966654,sim:high
334,50,val,00050_s1_A_13-24,00050_s4_B_41-48,154,34,0.486627,sim:low
335,50,val,00050_s1_A_13-24,00050_s5_C_49-64,154,159,0.581803,sim:low
336,50,val,00050_s2_A_25-32,00050_s0_A_5-12,114,120,0.977497,sim:high
337,50,val,00050_s2_A_25-32,00050_s1_A_13-24,114,154,0.962024,sim:high
338,50,val,00050_s2_A_25-32,00050_s3_A_33-40,114,114,0.99537,sim:high
339,50,val,00050_s2_A_25-32,00050_s4_B_41-48,114,34,0.451621,sim:low
340,50,val,00050_s2_A_25-32,00050_s5_C_49-64,114,159,0.577958,sim:low
341,50,val,00050_s3_A_33-40,00050_s0_A_5-12,114,120,0.972867,sim:high
342,50,val,00050_s3_A_33-40,00050_s1_A_13-24,114,154,0.966654,sim:high
343,50,val,00050_s3_A_33-40,00050_s2_A_25-32,114,114,0.99537,sim:high
344,50,val,00050_s3_A_33-40,00050_s4_B_41-48,114,34,0.45625,sim:low
345,50,val,00050_s3_A_33-40,00050_s5_C_49-64,114,159,0.573329,sim:low
346,50,val,00050_s4_B_41-48,00050_s0_A_5-12,34,120,0.462205,sim:low
347,50,val,00050_s4_B_41-48,00050_s1_A_13-24,34,154,0.486627,sim:low
348,50,val,00050_s4_B_41-48,00050_s2_A_25-32,34,114,0.451621,sim:low
349,50,val,00050_s4_B_41-48,00050_s3_A_33-40,34,114,0.45625,sim:low
350,50,val,00050_s4_B_41-48,00050_s5_C_49-64,34,159,0.53273,sim:low
351,50,val,00050_s5_C_49-64,00050_s0_A_5-12,159,120,0.58551,sim:low
352,50,val,00050_s5_C_49-64,00050_s1_A_13-24,159,154,0.581803,sim:low
353,50,val,00050_s5_C_49-64,00050_s2_A_25-32,159,114,0.577958,sim:low
354,50,val,00050_s5_C_49-64,00050_s3_A_33-40,159,114,0.573329,sim:low
355,50,val,00050_s5_C_49-64,00050_s4_B_41-48,159,34,0.53273,sim:low
356,54,test,00054_s0_A_3-10,00054_s1_B_11-18,152,168,0.549057,sim:low
357,54,test,00054_s0_A_3-10,00054_s2_A_19-26,152,152,0.999058,sim:high
358,54,test,00054_s0_A_3-10,00054_s3_C_27-38,152,190,0.926199,sim:high
359,54,test,00054_s0_A_3-10,00054_s4_B_39-46,152,204,0.547463,sim:low
360,54,test,00054_s1_B_11-18,00054_s0_A_3-10,168,152,0.549057,sim:low
361,54,test,00054_s1_B_11-18,00054_s2_A_19-26,168,152,0.548992,sim:low
362,54,test,00054_s1_B_11-18,00054_s3_C_27-38,168,190,0.540268,sim:low
363,54,test,00054_s1_B_11-18,00054_s4_B_39-46,168,204,0.960905,sim:high
364,54,test,00054_s2_A_19-26,00054_s0_A_3-10,152,152,0.999058,sim:high
365,54,test,00054_s2_A_19-26,00054_s1_B_11-18,152,168,0.548992,sim:low
366,54,test,00054_s2_A_19-26,00054_s3_C_27-38,152,190,0.930217,sim:high
367,54,test,00054_s2_A_19-26,00054_s4_B_39-46,152,204,0.547354,sim:low
368,54,test,00054_s3_C_27-38,00054_s0_A_3-10,190,152,0.926199,sim:high
369,54,test,00054_s3_C_27-38,00054_s1_B_11-18,190,168,0.540268,sim:low
370,54,test,00054_s3_C_27-38,00054_s2_A_19-26,190,152,0.930217,sim:high
371,54,test,00054_s3_C_27-38,00054_s4_B_39-46,190,204,0.548749,sim:low
372,54,test,00054_s4_B_39-46,00054_s0_A_3-10,204,152,0.547463,sim:low
373,54,test,00054_s4_B_39-46,00054_s1_B_11-18,204,168,0.960905,sim:high
374,54,test,00054_s4_B_39-46,00054_s2_A_19-26,204,152,0.547354,sim:low
375,54,test,00054_s4_B_39-46,00054_s3_C_27-38,204,190,0.548749,sim:low
376,56,train,00056_s0_A_2-13,00056_s1_A_14-25,170,149,0.695376,sim:mid
377,56,train,00056_s0_A_2-13,00056_s2_B_26-33,170,69,0.589022,sim:low
378,56,train,00056_s1_A_14-25,00056_s0_A_2-13,149,170,0.695376,sim:mid
379,56,train,00056_s1_A_14-25,00056_s2_B_26-33,149,69,0.521578,sim:low
380,56,train,00056_s2_B_26-33,00056_s0_A_2-13,69,170,0.589022,sim:low
381,56,train,00056_s2_B_26-33,00056_s1_A_14-25,69,149,0.521578,sim:low
382,57,train,00057_s0_A_5-12,00057_s1_B_13-20,98,92,0.95669,sim:high
383,57,train,00057_s0_A_5-12,00057_s2_A_21-28,98,96,0.987051,sim:high
384,57,train,00057_s0_A_5-12,00057_s3_C_29-36,98,128,0.66214,sim:mid
385,57,train,00057_s1_B_13-20,00057_s0_A_5-12,92,98,0.95669,sim:high
386,57,train,00057_s1_B_13-20,00057_s2_A_21-28,92,96,0.944396,sim:high
387,57,train,00057_s1_B_13-20,00057_s3_C_29-36,92,128,0.596106,sim:low
388,57,train,00057_s2_A_21-28,00057_s0_A_5-12,96,98,0.987051,sim:high
389,57,train,00057_s2_A_21-28,00057_s1_B_13-20,96,92,0.944396,sim:high
390,57,train,00057_s2_A_21-28,00057_s3_C_29-36,96,128,0.624498,sim:mid
391,57,train,00057_s3_C_29-36,00057_s0_A_5-12,128,98,0.66214,sim:mid
392,57,train,00057_s3_C_29-36,00057_s1_B_13-20,128,92,0.596106,sim:low
393,57,train,00057_s3_C_29-36,00057_s2_A_21-28,128,96,0.624498,sim:mid
394,58,train,00058_s0_A_2-5,00058_s1_B_6-17,23,90,0.699751,sim:mid
395,58,train,00058_s0_A_2-5,00058_s2_A_18-21,23,23,1.0,sim:high
396,58,train,00058_s0_A_2-5,00058_s3_C_22-31,23,50,0.882093,sim:high
397,58,train,00058_s1_B_6-17,00058_s0_A_2-5,90,23,0.699751,sim:mid
398,58,train,00058_s1_B_6-17,00058_s2_A_18-21,90,23,0.699751,sim:mid
399,58,train,00058_s1_B_6-17,00058_s3_C_22-31,90,50,0.647016,sim:mid
400,58,train,00058_s2_A_18-21,00058_s0_A_2-5,23,23,1.0,sim:high
401,58,train,00058_s2_A_18-21,00058_s1_B_6-17,23,90,0.699751,sim:mid
402,58,train,00058_s2_A_18-21,00058_s3_C_22-31,23,50,0.882093,sim:high
403,58,train,00058_s3_C_22-31,00058_s0_A_2-5,50,23,0.882093,sim:high
404,58,train,00058_s3_C_22-31,00058_s1_B_6-17,50,90,0.647016,sim:mid
405,58,train,00058_s3_C_22-31,00058_s2_A_18-21,50,23,0.882093,sim:high
406,60,train,00060_s0_A_2-13,00060_s1_B_14-25,150,158,0.629226,sim:mid
407,60,train,00060_s0_A_2-13,00060_s2_C_26-33,150,140,0.61529,sim:mid
408,60,train,00060_s0_A_2-13,00060_s3_A_34-53,150,298,0.800855,sim:high
409,60,train,00060_s1_B_14-25,00060_s0_A_2-13,158,150,0.629226,sim:mid
410,60,train,00060_s1_B_14-25,00060_s2_C_26-33,158,140,0.602159,sim:mid
411,60,train,00060_s1_B_14-25,00060_s3_A_34-53,158,298,0.498892,sim:low
412,60,train,00060_s2_C_26-33,00060_s0_A_2-13,140,150,0.61529,sim:mid
413,60,train,00060_s2_C_26-33,00060_s1_B_14-25,140,158,0.602159,sim:mid
414,60,train,00060_s2_C_26-33,00060_s3_A_34-53,140,298,0.507382,sim:low
415,60,train,00060_s3_A_34-53,00060_s0_A_2-13,298,150,0.800855,sim:high
416,60,train,00060_s3_A_34-53,00060_s1_B_14-25,298,158,0.498892,sim:low
417,60,train,00060_s3_A_34-53,00060_s2_C_26-33,298,140,0.507382,sim:low
418,61,train,00061_s0_A_2-8,00061_s1_B_9-16,166,149,0.554253,sim:low
419,61,train,00061_s0_A_2-8,00061_s2_C_17-25,166,174,0.563442,sim:low
420,61,train,00061_s1_B_9-16,00061_s0_A_2-8,149,166,0.554253,sim:low
421,61,train,00061_s1_B_9-16,00061_s2_C_17-25,149,174,0.606585,sim:mid
422,61,train,00061_s2_C_17-25,00061_s0_A_2-8,174,166,0.563442,sim:low
423,61,train,00061_s2_C_17-25,00061_s1_B_9-16,174,149,0.606585,sim:mid
424,62,train,00062_s0_A_3-6,00062_s1_B_11-14,86,92,0.901401,sim:high
425,62,train,00062_s0_A_3-6,00062_s2_C_19-22,86,118,0.665629,sim:mid
426,62,train,00062_s1_B_11-14,00062_s0_A_3-6,92,86,0.901401,sim:high
427,62,train,00062_s1_B_11-14,00062_s2_C_19-22,92,118,0.590555,sim:low
428,62,train,00062_s2_C_19-22,00062_s0_A_3-6,118,86,0.665629,sim:mid
429,62,train,00062_s2_C_19-22,00062_s1_B_11-14,118,92,0.590555,sim:low
430,63,val,00063_s0_A_1-12,00063_s1_B_13-20,129,121,0.947106,sim:high
431,63,val,00063_s0_A_1-12,00063_s2_C_21-28,129,88,0.611907,sim:mid
432,63,val,00063_s1_B_13-20,00063_s0_A_1-12,121,129,0.947106,sim:high
433,63,val,00063_s1_B_13-20,00063_s2_C_21-28,121,88,0.595563,sim:low
434,63,val,00063_s2_C_21-28,00063_s0_A_1-12,88,129,0.611907,sim:mid
435,63,val,00063_s2_C_21-28,00063_s1_B_13-20,88,121,0.595563,sim:low
436,64,train,00064_s0_A_3-10,00064_s1_B_11-22,184,145,0.581487,sim:low
437,64,train,00064_s1_B_11-22,00064_s0_A_3-10,145,184,0.581487,sim:low
438,65,train,00065_s0_A_3-14,00065_s1_B_15-26,330,237,0.795759,sim:high
439,65,train,00065_s1_B_15-26,00065_s0_A_3-14,237,330,0.795759,sim:high
440,66,train,00066_s0_A_5-24,00066_s1_B_25-32,247,170,0.554063,sim:low
441,66,train,00066_s0_A_5-24,00066_s2_A_33-48,247,200,0.987014,sim:high
442,66,train,00066_s0_A_5-24,00066_s3_C_49-68,247,238,0.6238,sim:mid
443,66,train,00066_s1_B_25-32,00066_s0_A_5-24,170,247,0.554063,sim:low
444,66,train,00066_s1_B_25-32,00066_s2_A_33-48,170,200,0.557847,sim:low
445,66,train,00066_s1_B_25-32,00066_s3_C_49-68,170,238,0.592443,sim:low
446,66,train,00066_s2_A_33-48,00066_s0_A_5-24,200,247,0.987014,sim:high
447,66,train,00066_s2_A_33-48,00066_s1_B_25-32,200,170,0.557847,sim:low
448,66,train,00066_s2_A_33-48,00066_s3_C_49-68,200,238,0.601313,sim:mid
449,66,train,00066_s3_C_49-68,00066_s0_A_5-24,238,247,0.6238,sim:mid
450,66,train,00066_s3_C_49-68,00066_s1_B_25-32,238,170,0.592443,sim:low
451,66,train,00066_s3_C_49-68,00066_s2_A_33-48,238,200,0.601313,sim:mid
452,67,test,00067_s0_A_5-12,00067_s1_B_13-20,132,162,0.891526,sim:high
453,67,test,00067_s0_A_5-12,00067_s2_A_21-28,132,132,1.0,sim:high
454,67,test,00067_s0_A_5-12,00067_s3_C_29-36,132,78,0.67667,sim:mid
455,67,test,00067_s0_A_5-12,00067_s4_D_37-44,132,200,0.865683,sim:high
456,67,test,00067_s0_A_5-12,00067_s5_E_45-52,132,106,0.548201,sim:low
457,67,test,00067_s1_B_13-20,00067_s0_A_5-12,162,132,0.891526,sim:high
458,67,test,00067_s1_B_13-20,00067_s2_A_21-28,162,132,0.891526,sim:high
459,67,test,00067_s1_B_13-20,00067_s3_C_29-36,162,78,0.616809,sim:mid
460,67,test,00067_s1_B_13-20,00067_s4_D_37-44,162,200,0.903259,sim:high
461,67,test,00067_s1_B_13-20,00067_s5_E_45-52,162,106,0.578529,sim:low
462,67,test,00067_s2_A_21-28,00067_s0_A_5-12,132,132,1.0,sim:high
463,67,test,00067_s2_A_21-28,00067_s1_B_13-20,132,162,0.891526,sim:high
464,67,test,00067_s2_A_21-28,00067_s3_C_29-36,132,78,0.67667,sim:mid
465,67,test,00067_s2_A_21-28,00067_s4_D_37-44,132,200,0.865683,sim:high
466,67,test,00067_s2_A_21-28,00067_s5_E_45-52,132,106,0.548201,sim:low
467,67,test,00067_s3_C_29-36,00067_s0_A_5-12,78,132,0.67667,sim:mid
468,67,test,00067_s3_C_29-36,00067_s1_B_13-20,78,162,0.616809,sim:mid
469,67,test,00067_s3_C_29-36,00067_s2_A_21-28,78,132,0.67667,sim:mid
470,67,test,00067_s3_C_29-36,00067_s4_D_37-44,78,200,0.606917,sim:mid
471,67,test,00067_s3_C_29-36,00067_s5_E_45-52,78,106,0.53852,sim:low
472,67,test,00067_s4_D_37-44,00067_s0_A_5-12,200,132,0.865683,sim:high
473,67,test,00067_s4_D_37-44,00067_s1_B_13-20,200,162,0.903259,sim:high
474,67,test,00067_s4_D_37-44,00067_s2_A_21-28,200,132,0.865683,sim:high
475,67,test,00067_s4_D_37-44,00067_s3_C_29-36,200,78,0.606917,sim:mid
476,67,test,00067_s4_D_37-44,00067_s5_E_45-52,200,106,0.510351,sim:low
477,67,test,00067_s5_E_45-52,00067_s0_A_5-12,106,132,0.548201,sim:low
478,67,test,00067_s5_E_45-52,00067_s1_B_13-20,106,162,0.578529,sim:low
479,67,test,00067_s5_E_45-52,00067_s2_A_21-28,106,132,0.548201,sim:low
480,67,test,00067_s5_E_45-52,00067_s3_C_29-36,106,78,0.53852,sim:low
481,67,test,00067_s5_E_45-52,00067_s4_D_37-44,106,200,0.510351,sim:low
482,68,train,00068_s0_A_1-8,00068_s1_B_9-16,136,197,0.797021,sim:high
483,68,train,00068_s1_B_9-16,00068_s0_A_1-8,197,136,0.797021,sim:high
484,69,train,00069_s0_A_1-8,00069_s1_A_9-16,138,138,1.0,sim:high
485,69,train,00069_s0_A_1-8,00069_s2_B_17-24,138,196,0.536302,sim:low
486,69,train,00069_s0_A_1-8,00069_s3_C_25-32,138,112,0.544436,sim:low
487,69,train,00069_s0_A_1-8,00069_s4_D_33-42,138,186,0.609797,sim:mid
488,69,train,00069_s1_A_9-16,00069_s0_A_1-8,138,138,1.0,sim:high
489,69,train,00069_s1_A_9-16,00069_s2_B_17-24,138,196,0.536274,sim:low
490,69,train,00069_s1_A_9-16,00069_s3_C_25-32,138,112,0.544276,sim:low
491,69,train,00069_s1_A_9-16,00069_s4_D_33-42,138,186,0.609862,sim:mid
492,69,train,00069_s2_B_17-24,00069_s0_A_1-8,196,138,0.536302,sim:low
493,69,train,00069_s2_B_17-24,00069_s1_A_9-16,196,138,0.536274,sim:low
494,69,train,00069_s2_B_17-24,00069_s3_C_25-32,196,112,0.555807,sim:low
495,69,train,00069_s2_B_17-24,00069_s4_D_33-42,196,186,0.561521,sim:low
496,69,train,00069_s3_C_25-32,00069_s0_A_1-8,112,138,0.544436,sim:low
497,69,train,00069_s3_C_25-32,00069_s1_A_9-16,112,138,0.544276,sim:low
498,69,train,00069_s3_C_25-32,00069_s2_B_17-24,112,196,0.555807,sim:low
499,69,train,00069_s3_C_25-32,00069_s4_D_33-42,112,186,0.500062,sim:low
500,69,train,00069_s4_D_33-42,00069_s0_A_1-8,186,138,0.609797,sim:mid
501,69,train,00069_s4_D_33-42,00069_s1_A_9-16,186,138,0.609862,sim:mid
502,69,train,00069_s4_D_33-42,00069_s2_B_17-24,186,196,0.561521,sim:low
503,69,train,00069_s4_D_33-42,00069_s3_C_25-32,186,112,0.500062,sim:low
504,70,train,00070_s0_A_2-8,00070_s1_B_9-16,66,116,0.935424,sim:high
505,70,train,00070_s1_B_9-16,00070_s0_A_2-8,116,66,0.935424,sim:high
506,71,train,00071_s0_A_5-12,00071_s1_A_13-20,130,117,0.928038,sim:high
507,71,train,00071_s0_A_5-12,00071_s2_B_21-32,130,146,0.600438,sim:mid
508,71,train,00071_s1_A_13-20,00071_s0_A_5-12,117,130,0.928038,sim:high
509,71,train,00071_s1_A_13-20,00071_s2_B_21-32,117,146,0.631617,sim:mid
510,71,train,00071_s2_B_21-32,00071_s0_A_5-12,146,130,0.600438,sim:mid
511,71,train,00071_s2_B_21-32,00071_s1_A_13-20,146,117,0.631617,sim:mid
512,72,train,00072_s0_A_1-17,00072_s1_B_18-37,224,171,0.619072,sim:mid
513,72,train,00072_s1_B_18-37,00072_s0_A_1-17,171,224,0.619072,sim:mid
514,73,train,00073_s0_A_1-12,00073_s1_B_13-20,202,148,0.965285,sim:high
515,73,train,00073_s0_A_1-12,00073_s2_C_21-28,202,142,0.979264,sim:high
516,73,train,00073_s1_B_13-20,00073_s0_A_1-12,148,202,0.965285,sim:high
517,73,train,00073_s1_B_13-20,00073_s2_C_21-28,148,142,0.961876,sim:high
518,73,train,00073_s2_C_21-28,00073_s0_A_1-12,142,202,0.979264,sim:high
519,73,train,00073_s2_C_21-28,00073_s1_B_13-20,142,148,0.961876,sim:high
520,74,train,00074_s0_A_3-16,00074_s1_A_17-26,323,199,0.700404,sim:mid
521,74,train,00074_s1_A_17-26,00074_s0_A_3-16,199,323,0.700404,sim:mid
522,77,val,00077_s0_A_1-9,00077_s1_B_10-17,154,224,0.583053,sim:low
523,77,val,00077_s0_A_1-9,00077_s2_C_18-26,154,225,0.536172,sim:low
524,77,val,00077_s1_B_10-17,00077_s0_A_1-9,224,154,0.583053,sim:low
525,77,val,00077_s1_B_10-17,00077_s2_C_18-26,224,225,0.611164,sim:mid
526,77,val,00077_s2_C_18-26,00077_s0_A_1-9,225,154,0.536172,sim:low
527,77,val,00077_s2_C_18-26,00077_s1_B_10-17,225,224,0.611164,sim:mid
528,80,test,00080_s0_A_1-16,00080_s1_B_17-32,258,234,0.917619,sim:high
529,80,test,00080_s1_B_17-32,00080_s0_A_1-16,234,258,0.917619,sim:high
530,82,train,00082_s0_A_1-8,00082_s1_B_9-16,167,138,0.606691,sim:mid
531,82,train,00082_s0_A_1-8,00082_s2_A_17-28,167,250,0.985903,sim:high
532,82,train,00082_s1_B_9-16,00082_s0_A_1-8,138,167,0.606691,sim:mid
533,82,train,00082_s1_B_9-16,00082_s2_A_17-28,138,250,0.630799,sim:mid
534,82,train,00082_s2_A_17-28,00082_s0_A_1-8,250,167,0.985903,sim:high
535,82,train,00082_s2_A_17-28,00082_s1_B_9-16,250,138,0.630799,sim:mid
536,83,test,00083_s0_A_5-12,00083_s1_A_13-20,74,74,1.0,sim:high
537,83,test,00083_s0_A_5-12,00083_s2_B_21-28,74,80,0.587388,sim:low
538,83,test,00083_s1_A_13-20,00083_s0_A_5-12,74,74,1.0,sim:high
539,83,test,00083_s1_A_13-20,00083_s2_B_21-28,74,80,0.587388,sim:low
540,83,test,00083_s2_B_21-28,00083_s0_A_5-12,80,74,0.587388,sim:low
541,83,test,00083_s2_B_21-28,00083_s1_A_13-20,80,74,0.587388,sim:low
542,84,train,00084_s0_A_4-11,00084_s1_B_12-20,163,174,0.60774,sim:mid
543,84,train,00084_s1_B_12-20,00084_s0_A_4-11,174,163,0.60774,sim:mid
544,85,val,00085_s0_A_5-12,00085_s1_B_13-22,206,237,0.732944,sim:mid
545,85,val,00085_s1_B_13-22,00085_s0_A_5-12,237,206,0.732944,sim:mid
546,86,train,00086_s0_A_1-8,00086_s1_A_9-16,54,47,0.621594,sim:mid
547,86,train,00086_s0_A_1-8,00086_s2_B_17-24,54,62,0.5316,sim:low
548,86,train,00086_s0_A_1-8,00086_s3_C_25-32,54,63,0.61543,sim:mid
549,86,train,00086_s1_A_9-16,00086_s0_A_1-8,47,54,0.621594,sim:mid
550,86,train,00086_s1_A_9-16,00086_s2_B_17-24,47,62,0.523984,sim:low
551,86,train,00086_s1_A_9-16,00086_s3_C_25-32,47,63,0.547959,sim:low
552,86,train,00086_s2_B_17-24,00086_s0_A_1-8,62,54,0.5316,sim:low
553,86,train,00086_s2_B_17-24,00086_s1_A_9-16,62,47,0.523984,sim:low
554,86,train,00086_s2_B_17-24,00086_s3_C_25-32,62,63,0.548858,sim:low
555,86,train,00086_s3_C_25-32,00086_s0_A_1-8,63,54,0.61543,sim:mid
556,86,train,00086_s3_C_25-32,00086_s1_A_9-16,63,47,0.547959,sim:low
557,86,train,00086_s3_C_25-32,00086_s2_B_17-24,63,62,0.548858,sim:low
558,89,train,00089_s0_A_1-8,00089_s1_B_9-16,77,77,0.939893,sim:high
559,89,train,00089_s0_A_1-8,00089_s2_C_17-24,77,95,0.669109,sim:mid
560,89,train,00089_s1_B_9-16,00089_s0_A_1-8,77,77,0.939893,sim:high
561,89,train,00089_s1_B_9-16,00089_s2_C_17-24,77,95,0.629805,sim:mid
562,89,train,00089_s2_C_17-24,00089_s0_A_1-8,95,77,0.669109,sim:mid
563,89,train,00089_s2_C_17-24,00089_s1_B_9-16,95,77,0.629805,sim:mid
564,90,train,00090_s0_A_1-8,00090_s1_B_9-16,73,99,0.84888,sim:high
565,90,train,00090_s1_B_9-16,00090_s0_A_1-8,99,73,0.84888,sim:high
566,91,train,00091_s0_A_3-10,00091_s1_B_11-18,77,77,0.613549,sim:mid
567,91,train,00091_s1_B_11-18,00091_s0_A_3-10,77,77,0.613549,sim:mid
568,92,test,00092_s0_A_1-16,00092_s1_B_17-26,248,205,0.567492,sim:low
569,92,test,00092_s1_B_17-26,00092_s0_A_1-16,205,248,0.567492,sim:low
570,93,train,00093_s0_A_1-7,00093_s1_B_8-21,69,214,0.815899,sim:high
571,93,train,00093_s1_B_8-21,00093_s0_A_1-7,214,69,0.815899,sim:high
572,94,train,00094_s0_A_17-32,00094_s1_B_33-48,149,134,0.616629,sim:mid
573,94,train,00094_s0_A_17-32,00094_s2_C_49-64,149,158,0.603271,sim:mid
574,94,train,00094_s1_B_33-48,00094_s0_A_17-32,134,149,0.616629,sim:mid
575,94,train,00094_s1_B_33-48,00094_s2_C_49-64,134,158,0.573997,sim:low
576,94,train,00094_s2_C_49-64,00094_s0_A_17-32,158,149,0.603271,sim:mid
577,94,train,00094_s2_C_49-64,00094_s1_B_33-48,158,134,0.573997,sim:low
578,96,val,00096_s0_A_1-8,00096_s1_B_9-16,138,146,0.753484,sim:mid
579,96,val,00096_s0_A_1-8,00096_s2_C_17-29,138,235,0.848573,sim:high
580,96,val,00096_s1_B_9-16,00096_s0_A_1-8,146,138,0.753484,sim:mid
581,96,val,00096_s1_B_9-16,00096_s2_C_17-29,146,235,0.695883,sim:mid
582,96,val,00096_s2_C_17-29,00096_s0_A_1-8,235,138,0.848573,sim:high
583,96,val,00096_s2_C_17-29,00096_s1_B_9-16,235,146,0.695883,sim:mid
584,98,train,00098_s0_A_55-74,00098_s1_A_75-90,71,65,0.64666,sim:mid
585,98,train,00098_s0_A_55-74,00098_s2_B_91-112,71,87,0.608321,sim:mid
586,98,train,00098_s1_A_75-90,00098_s0_A_55-74,65,71,0.64666,sim:mid
587,98,train,00098_s1_A_75-90,00098_s2_B_91-112,65,87,0.64479,sim:mid
588,98,train,00098_s2_B_91-112,00098_s0_A_55-74,87,71,0.608321,sim:mid
589,98,train,00098_s2_B_91-112,00098_s1_A_75-90,87,65,0.64479,sim:mid
590,99,train,00099_s0_A_1-8,00099_s1_B_9-16,134,128,0.706805,sim:mid
591,99,train,00099_s0_A_1-8,00099_s2_A_17-24,134,134,1.0,sim:high
592,99,train,00099_s0_A_1-8,00099_s3_C_25-32,134,164,0.583219,sim:low
593,99,train,00099_s0_A_1-8,00099_s4_D_33-40,134,108,0.659026,sim:mid
594,99,train,00099_s1_B_9-16,00099_s0_A_1-8,128,134,0.706805,sim:mid
595,99,train,00099_s1_B_9-16,00099_s2_A_17-24,128,134,0.706805,sim:mid
596,99,train,00099_s1_B_9-16,00099_s3_C_25-32,128,164,0.8037,sim:high
597,99,train,00099_s1_B_9-16,00099_s4_D_33-40,128,108,0.794608,sim:high
598,99,train,00099_s2_A_17-24,00099_s0_A_1-8,134,134,1.0,sim:high
599,99,train,00099_s2_A_17-24,00099_s1_B_9-16,134,128,0.706805,sim:mid
600,99,train,00099_s2_A_17-24,00099_s3_C_25-32,134,164,0.583219,sim:low
601,99,train,00099_s2_A_17-24,00099_s4_D_33-40,134,108,0.659026,sim:mid
602,99,train,00099_s3_C_25-32,00099_s0_A_1-8,164,134,0.583219,sim:low
603,99,train,00099_s3_C_25-32,00099_s1_B_9-16,164,128,0.8037,sim:high
604,99,train,00099_s3_C_25-32,00099_s2_A_17-24,164,134,0.583219,sim:low
605,99,train,00099_s3_C_25-32,00099_s4_D_33-40,164,108,0.838807,sim:high
606,99,train,00099_s4_D_33-40,00099_s0_A_1-8,108,134,0.659026,sim:mid
607,99,train,00099_s4_D_33-40,00099_s1_B_9-16,108,128,0.794608,sim:high
608,99,train,00099_s4_D_33-40,00099_s2_A_17-24,108,134,0.659026,sim:mid
609,99,train,00099_s4_D_33-40,00099_s3_C_25-32,108,164,0.838807,sim:high
610,100,train,00100_s0_A_1-8,00100_s1_A_9-16,147,147,1.0,sim:high
611,100,train,00100_s0_A_1-8,00100_s2_B_17-24,147,140,0.675401,sim:mid
612,100,train,00100_s0_A_1-8,00100_s3_B_25-32,147,140,0.664637,sim:mid
613,100,train,00100_s1_A_9-16,00100_s0_A_1-8,147,147,1.0,sim:high
614,100,train,00100_s1_A_9-16,00100_s2_B_17-24,147,140,0.675401,sim:mid
615,100,train,00100_s1_A_9-16,00100_s3_B_25-32,147,140,0.664637,sim:mid
616,100,train,00100_s2_B_17-24,00100_s0_A_1-8,140,147,0.675401,sim:mid
617,100,train,00100_s2_B_17-24,00100_s1_A_9-16,140,147,0.675401,sim:mid
618,100,train,00100_s2_B_17-24,00100_s3_B_25-32,140,140,0.996272,sim:high
619,100,train,00100_s3_B_25-32,00100_s0_A_1-8,140,147,0.664637,sim:mid
620,100,train,00100_s3_B_25-32,00100_s1_A_9-16,140,147,0.664637,sim:mid
621,100,train,00100_s3_B_25-32,00100_s2_B_17-24,140,140,0.996272,sim:high
622,101,train,00101_s0_A_5-20,00101_s1_A_21-36,245,329,0.63019,sim:mid
623,101,train,00101_s0_A_5-20,00101_s2_B_37-56,245,352,0.627263,sim:mid
624,101,train,00101_s1_A_21-36,00101_s0_A_5-20,329,245,0.63019,sim:mid
625,101,train,00101_s1_A_21-36,00101_s2_B_37-56,329,352,0.922237,sim:high
626,101,train,00101_s2_B_37-56,00101_s0_A_5-20,352,245,0.627263,sim:mid
